"SCTBKEY","DISTRICT"
"481770005001076",27
"481770005001077",27
"481770005001078",27
"481770005001079",27
"481770005001080",27
"481770005001081",27
"481770005001082",27
"481770005001083",27
"481770005001084",27
"481770005001085",27
"481770005001086",27
"481770005001087",27
"481770005001088",27
"481770005001089",27
"481770005002000",27
"481770005002001",27
"481770005002002",27
"481770005002003",27
"481770005002004",27
"481770005002005",27
"481770005002006",27
"481770005002007",27
"481770005002008",27
"481770005002009",27
"481770005002010",27
"481770005002011",27
"481770005002012",27
"481770005002013",27
"481770005002014",27
"481770005002015",27
"481770005002016",27
"481770005002017",27
"481770005002018",27
"481770005002019",27
"481770005002020",27
"481770005002021",27
"481770005002022",27
"481770005002023",27
"481770005002024",27
"481770005002025",27
"481770005002026",27
"481770005002027",27
"481770005002028",27
"481770005002029",27
"481770005002030",27
"481770005002031",27
"481770005002032",27
"481770005002033",27
"481770005002034",27
"481770005002035",27
"481770005002036",27
"481770005002037",27
"481770005002038",27
"481770005002039",27
"481770005002040",27
"481770005002041",27
"481770005002042",27
"481770005002043",27
"481770005002044",27
"481770005002045",27
"481770005002046",27
"481770005002047",27
"481770005002048",27
"481770005002049",27
"481770005002050",27
"481770005002051",27
"481770005002052",27
"481770005002053",27
"481770005002054",27
"481770005002055",27
"481770005002056",27
"481770005002057",27
"481770005002058",27
"481770005002059",27
"481770005002060",27
"481770005002061",27
"481770005002062",27
"481770005002063",27
"481770005002064",27
"481770005002065",27
"481770005002066",27
"481770005003000",27
"481770005003001",27
"481770005003002",27
"481770005003003",27
"481770005003004",27
"481770005003005",27
"481770005003006",27
"481770005003007",27
"481770005003008",27
"481770005003009",27
"481770005003010",27
"481770005003011",27
"481770005003012",27
"481770005003013",27
"481770005003014",27
"481770005003015",27
"481770005003016",27
"481770005003017",27
"481770005003018",27
"481770005003019",27
"481770005003020",27
"481770005003021",27
"481770005003022",27
"481770005003023",27
"481770005003024",27
"481770005003025",27
"481770005003026",27
"481770005003027",27
"481770005003028",27
"481770005003029",27
"481770005003030",27
"481770005003031",27
"481770005003032",27
"481770005003033",27
"481770005003034",27
"481770005003035",27
"481770005003036",27
"481770005003037",27
"481770005003038",27
"481770005003039",27
"481770005003040",27
"481770005003041",27
"481770005003042",27
"481770005003043",27
"481770005003044",27
"481770005003045",27
"481770005003046",27
"481770005003047",27
"481770005003048",27
"481770005003049",27
"481770005003050",27
"481770005003051",27
"481770005003052",27
"481770005003053",27
"481770005003054",27
"481770005003055",27
"481770005003056",27
"481770005003057",27
"481770005003058",27
"481770005003059",27
"481770005003060",27
"481770005003061",27
"481770005003062",27
"481770005003063",27
"481770005003064",27
"481770005003065",27
"481770005003066",27
"481770005003067",27
"481770005003068",27
"481770005003069",27
"481770005003070",27
"481770005003071",27
"481770005003072",27
"481770005003073",27
"481770005003074",27
"481770005003075",27
"481770005003076",27
"481770005003077",27
"481770005003078",27
"481770005003079",27
"481770005003080",27
"481770005003081",27
"481770005003082",27
"481770005003083",27
"481770005003084",27
"481770005003085",27
"481770005003086",27
"481770005003087",27
"481770005003088",27
"481770005003089",27
"481770005003090",27
"481770005003091",27
"481770005003092",27
"481770006001000",27
"481770006001001",27
"481770006001002",27
"481770006001003",27
"481770006001004",27
"481770006001005",27
"481770006001006",27
"481770006001007",27
"481770006001008",27
"481770006001009",27
"481770006001010",27
"481770006001011",27
"481770006001012",27
"481770006001013",27
"481770006001014",27
"481770006001015",27
"481770006001016",27
"481770006001017",27
"481770006001018",27
"481770006001019",27
"481770006001020",27
"481770006001021",27
"481770006001022",27
"481770006001023",27
"481770006001024",27
"481770006001025",27
"481770006001026",27
"481770006001027",27
"481770006001028",27
"481770006001029",27
"481770006001030",27
"481770006001031",27
"481770006001032",27
"481770006001033",27
"481770006001034",27
"481770006001035",27
"481770006001036",27
"481770006001037",27
"481770006001038",27
"481770006001039",27
"481770006001040",27
"481770006001041",27
"481770006001042",27
"481770006001043",27
"481770006001044",27
"481770006001045",27
"481770006001046",27
"481770006001047",27
"481770006001048",27
"481770006001049",27
"481770006001050",27
"481770006001051",27
"481770006001052",27
"481770006001053",27
"481770006001054",27
"481770006001055",27
"481770006001056",27
"481770006001057",27
"481770006001058",27
"481770006001059",27
"481770006001060",27
"481770006001061",27
"481770006001062",27
"481770006001063",27
"481770006001064",27
"481770006001065",27
"481770006001066",27
"481770006001067",27
"481770006001068",27
"481770006001069",27
"481770006001070",27
"481770006001071",27
"481770006001072",27
"481770006001073",27
"481770006001074",27
"481770006001075",27
"481770006001076",27
"481770006001077",27
"481770006001078",27
"481770006001079",27
"481770006001080",27
"481770006001081",27
"481770006001082",27
"481770006001083",27
"481770006001084",27
"481770006001085",27
"481770006001086",27
"481770006001087",27
"481770006001088",27
"481770006001089",27
"481770006001090",27
"481770006001091",27
"481770006001092",27
"481770006001093",27
"481770006001094",27
"481770006001095",27
"481770006001096",27
"481770006001097",27
"481770006001098",27
"481770006001099",27
"481770006001100",27
"481770006001101",27
"481770006001102",27
"481770006001103",27
"481770006001104",27
"481770006001105",27
"481770006001106",27
"481770006001107",27
"481770006001108",27
"481770006001109",27
"481770006001110",27
"481770006001111",27
"481770006001112",27
"481770006002000",27
"481770006002001",27
"481770006002002",27
"481770006002003",27
"481770006002004",27
"481770006002005",27
"481770006002006",27
"481770006002007",27
"481770006002008",27
"481770006002009",27
"481770006002010",27
"481770006002011",27
"481770006002012",27
"481770006002013",27
"481770006002014",27
"481770006002015",27
"481770006002016",27
"481770006002017",27
"481770006002018",27
"481770006002019",27
"481770006002020",27
"481770006002021",27
"481770006002022",27
"481770006002023",27
"481770006002024",27
"481770006002025",27
"481770006002026",27
"481770006002027",27
"481770006002028",27
"481770006002029",27
"481770006002030",27
"481770006002031",27
"481770006002032",27
"481770006002033",27
"481770006002034",27
"481770006002035",27
"481770006002036",27
"481770006002037",27
"481770006002038",27
"481770006002039",27
"481770006002040",27
"481770006002041",27
"481770006002042",27
"481770006002043",27
"481770006002044",27
"481770006002045",27
"481770006002046",27
"481770006002047",27
"481770006002048",27
"481770006002049",27
"481770006002050",27
"481770006002051",27
"481770006002052",27
"481770006002053",27
"481770006002054",27
"481770006002055",27
"481770006002056",27
"481770006002057",27
"481770006002058",27
"481770006002059",27
"481770006002060",27
"481770006002061",27
"481770006002062",27
"481770006002063",27
"481770006002064",27
"481770006002065",27
"481770006002066",27
"481770006002067",27
"481770006002068",27
"481770006002069",27
"481770006002070",27
"481770006002071",27
"481770006002072",27
"481770006002073",27
"481770006002074",27
"481770006002075",27
"481770006002076",27
"481770006002077",27
"481770006002078",27
"481770006002079",27
"481770006002080",27
"481770006002081",27
"481770006002082",27
"481770006002083",27
"481770006002084",27
"481770006002085",27
"481770006002086",27
"481770006002087",27
"481770006002088",27
"481770006002089",27
"481770006002090",27
"481770006002091",27
"481770006002092",27
"481770006002093",27
"481770006002094",27
"481770006002095",27
"481770006002096",27
"481770006002097",27
"481770006002098",27
"481770006002099",27
"481770006002100",27
"481770006002101",27
"481770006002102",27
"481770006002103",27
"481770006002104",27
"481770006002105",27
"481770006002106",27
"481770006002107",27
"481770006002108",27
"481770006002109",27
"481770006002110",27
"481770006002111",27
"481770006002112",27
"481770006002113",27
"481770006002114",27
"481770006002115",27
"481770006002116",27
"481770006002117",27
"481770006002118",27
"481770006002119",27
"481770006002120",27
"481770006002121",27
"481770006002122",27
"481770006002123",27
"481770006002124",27
"481770006002125",27
"481770006002126",27
"481770006002127",27
"481770006002128",27
"481770006002129",27
"481770006002130",27
"481770006002131",27
"481770006002132",27
"481770006002133",27
"481770006002134",27
"481770006002135",27
"481770006002136",27
"481770006002137",27
"481770006002138",27
"481770006002139",27
"481770006002140",27
"481799501001000",13
"481799501001001",13
"481799501001002",13
"481799501001003",13
"481799501001004",13
"481799501001005",13
"481799501001006",13
"481799501001007",13
"481799501001008",13
"481799501001009",13
"481799501001010",13
"481799501001011",13
"481799501001012",13
"481799501001013",13
"481799501001014",13
"481799501001015",13
"481799501001016",13
"481799501001017",13
"481799501001018",13
"481799501001019",13
"481799501001020",13
"481799501001021",13
"481799501001022",13
"481799501001023",13
"481799501001024",13
"481799501001025",13
"481799501001026",13
"481799501001027",13
"481799501001028",13
"481799501001029",13
"481799501001030",13
"481799501001031",13
"481799501001032",13
"481799501001033",13
"481799501001034",13
"481799501001035",13
"481799501001036",13
"481799501001037",13
"481799501001038",13
"481799501001039",13
"481799501001040",13
"481799501001041",13
"481799501001042",13
"481799501001043",13
"481799501001044",13
"481799501001045",13
"481799501001046",13
"481799501001047",13
"481799501001048",13
"481799501001049",13
"481799501001050",13
"481799501001051",13
"481799501001052",13
"481799501001053",13
"481799501001054",13
"481799501001055",13
"481799501001056",13
"481799501001057",13
"481799501001058",13
"481799501001059",13
"481799501001060",13
"481799501001061",13
"481799501001062",13
"481799501001063",13
"481799501001064",13
"481799501001065",13
"481799501001066",13
"481799501001067",13
"481799501001068",13
"481799501001069",13
"481799501001070",13
"481799501001071",13
"481799501001072",13
"481799501001073",13
"481799501002000",13
"481799501002001",13
"481799501002002",13
"481799501002003",13
"481799501002004",13
"481799501002005",13
"481799501002006",13
"481799501002007",13
"481799501002008",13
"481799501002009",13
"481799501002010",13
"481799501002011",13
"481799501002012",13
"481799501002013",13
"481799501002014",13
"481799501002015",13
"481799501002016",13
"481799501002017",13
"481799501002018",13
"481799501002019",13
"481799501002020",13
"481799501002021",13
"481799501002022",13
"481799501002023",13
"481799501002024",13
"481799501002025",13
"481799501002026",13
"481799501002027",13
"481799501002028",13
"481799501002029",13
"481799501002030",13
"481799501002031",13
"481799501002032",13
"481799501002033",13
"481799501002034",13
"481799501002035",13
"481799501002036",13
"481799501002037",13
"481799501002038",13
"481799501002039",13
"481799501002040",13
"481799501002041",13
"481799501002042",13
"481799501002043",13
"481799501002044",13
"481799501002045",13
"481799501002046",13
"481799501002047",13
"481799501002048",13
"481799501002049",13
"481799501002050",13
"481799501002051",13
"481799501002052",13
"481799501002053",13
"481799501002054",13
"481799501002055",13
"481799501002056",13
"481799501002057",13
"481799501002058",13
"481799501002059",13
"481799501002060",13
"481799501002061",13
"481799501002062",13
"481799501002063",13
"481799501002064",13
"481799501002065",13
"481799501002066",13
"481799501002067",13
"481799501002068",13
"481799501002069",13
"481799501002070",13
"481799501002071",13
"481799501002072",13
"481799501002073",13
"481799501002074",13
"481799501002075",13
"481799501002076",13
"481799501002077",13
"481799501002078",13
"481799501002079",13
"481799501002080",13
"481799501002081",13
"481799501002082",13
"481799501002083",13
"481799501002084",13
"481799501002085",13
"481799501002086",13
"481799501002087",13
"481799501002088",13
"481799501002089",13
"481799501002090",13
"481799501002091",13
"481799501002092",13
"481799501002093",13
"481799501002094",13
"481799501002095",13
"481799501002096",13
"481799501002097",13
"481799501002098",13
"481799501002099",13
"481799501002100",13
"481799501002101",13
"481799501002102",13
"481799501002103",13
"481799501002104",13
"481799501002105",13
"481799501002106",13
"481799501002107",13
"481799501002108",13
"481799501002109",13
"481799501002110",13
"481799501002111",13
"481799501002112",13
"481799501002113",13
"481799501002114",13
"481799501002115",13
"481799501002116",13
"481799501002117",13
"481799501002118",13
"481799501002119",13
"481799501002120",13
"481799501002121",13
"481799501002122",13
"481799501002123",13
"481799501002124",13
"481799501002125",13
"481799501002126",13
"481799501002127",13
"481799501002128",13
"481799501002129",13
"481799501002130",13
"481799501002131",13
"481799501002132",13
"481799501002133",13
"481799501002134",13
"481799501002135",13
"481799501002136",13
"481799501002137",13
"481799501002138",13
"481799501002139",13
"481799501002140",13
"481799501002141",13
"481799501002142",13
"481799501002143",13
"481799501002144",13
"481799501002145",13
"481799501002146",13
"481799501002147",13
"481799501002148",13
"481799501002149",13
"481799501002150",13
"481799501002151",13
"481799501002152",13
"481799501002153",13
"481799501002154",13
"481799501002155",13
"481799501002156",13
"481799501002157",13
"481799501002158",13
"481799501002159",13
"481799501002160",13
"481799501002161",13
"481799501002162",13
"481799501002163",13
"481799501002164",13
"481799501002165",13
"481799501002166",13
"481799501002167",13
"481799501002168",13
"481799501002169",13
"481799501002170",13
"481799501002171",13
"481799501002172",13
"481799501002173",13
"481799501002174",13
"481799501002175",13
"481799501002176",13
"481799501002177",13
"481799501002178",13
"481799501002179",13
"481799501002180",13
"481799501002181",13
"481799501002182",13
"481799501002183",13
"481799501002184",13
"481799501002185",13
"481799501002186",13
"481799501002187",13
"481799501002188",13
"481799501003000",13
"481799501003001",13
"481799501003002",13
"481799501003003",13
"481799501003004",13
"481799501003005",13
"481799501003006",13
"481799501003007",13
"481799501003008",13
"481799501003009",13
"481799501003010",13
"481799501003011",13
"481799501003012",13
"481799501003013",13
"481799501003014",13
"481799501003015",13
"481799501003016",13
"481799501003017",13
"481799501003018",13
"481799501003019",13
"481799501003020",13
"481799501003021",13
"481799501003022",13
"481799501003023",13
"481799501003024",13
"481799501003025",13
"481799501003026",13
"481799501003027",13
"481799501003028",13
"481799501003029",13
"481799501003030",13
"481799501003031",13
"481799501003032",13
"481799501003033",13
"481799501003034",13
"481799501003035",13
"481799501003036",13
"481799501003037",13
"481799501003038",13
"481799501003039",13
"481799501003040",13
"481799501003041",13
"481799501003042",13
"481799501003043",13
"481799501003044",13
"481799501003045",13
"481799501003046",13
"481799501003047",13
"481799501003048",13
"481799501003049",13
"481799501003050",13
"481799501003051",13
"481799501003052",13
"481799501003053",13
"481799501003054",13
"481799501003055",13
"481799501003056",13
"481799501003057",13
"481799501003058",13
"481799501003059",13
"481799501003060",13
"481799501003061",13
"481799501003062",13
"481799501003063",13
"481799501003064",13
"481799501003065",13
"481799501003066",13
"481799501003067",13
"481799501003068",13
"481799501003069",13
"481799501003070",13
"481799501003071",13
"481799501003072",13
"481799501003073",13
"481799501003074",13
"481799501003075",13
"481799501003076",13
"481799501003077",13
"481799501003078",13
"481799501003079",13
"481799501003080",13
"481799501003081",13
"481799501003082",13
"481799501003083",13
"481799501003084",13
"481799501003085",13
"481799501003086",13
"481799501003087",13
"481799501003088",13
"481799501003089",13
"481799501003090",13
"481799501003091",13
"481799501003092",13
"481799501003093",13
"481799501003094",13
"481799501003095",13
"481799501003096",13
"481799501003097",13
"481799501003098",13
"481799501003099",13
"481799501003100",13
"481799501003101",13
"481799501003102",13
"481799501003103",13
"481799501003104",13
"481799501003105",13
"481799501003106",13
"481799501003107",13
"481799501003108",13
"481799501003109",13
"481799501003110",13
"481799501003111",13
"481799501003112",13
"481799501003113",13
"481799501003114",13
"481799501003115",13
"481799501003116",13
"481799501003117",13
"481799501003118",13
"481799501003119",13
"481799501003120",13
"481799501003121",13
"481799501003122",13
"481799501003123",13
"481799501003124",13
"481799501003125",13
"481799501003126",13
"481799501003127",13
"481799501003128",13
"481799501003129",13
"481799501003130",13
"481799501003131",13
"481799501003132",13
"481799501003133",13
"481799501003134",13
"481799501003135",13
"481799501003136",13
"481799501003137",13
"481799501003138",13
"481799501003139",13
"481799501003140",13
"481799501003141",13
"481799501003142",13
"481799501003143",13
"481799501003144",13
"481799501003145",13
"481799501003146",13
"481799501003147",13
"481799501003148",13
"481799501003149",13
"481799501003150",13
"481799501003151",13
"481799501003152",13
"481799501003153",13
"481799501003154",13
"481799501003155",13
"481799501003156",13
"481799501003157",13
"481799501003158",13
"481799501003159",13
"481799501003160",13
"481799501003161",13
"481799501003162",13
"481799501003163",13
"481799501003164",13
"481799501003165",13
"481799501003166",13
"481799501003167",13
"481799501003168",13
"481799501003169",13
"481799501003170",13
"481799501003171",13
"481799501003172",13
"481799501003173",13
"481799501003174",13
"481799501003175",13
"481799501003176",13
"481799501003177",13
"481799501003178",13
"481799501003179",13
"481799501003180",13
"481799501003181",13
"481799501003182",13
"481799501003183",13
"481799501003184",13
"481799501003185",13
"481799501003186",13
"481799501003187",13
"481799501003188",13
"481799501003189",13
"481799501003190",13
"481799501003191",13
"481799501003192",13
"481799501003193",13
"481799501003194",13
"481799501003195",13
"481799501003196",13
"481799501003197",13
"481799501003198",13
"481799501003199",13
"481799501003200",13
"481799501003201",13
"481799501003202",13
"481799501003203",13
"481799501003204",13
"481799501003205",13
"481799501003206",13
"481799501003207",13
"481799501003208",13
"481799501003209",13
"481799501003210",13
"481799501003211",13
"481799501003212",13
"481799501003213",13
"481799501003214",13
"481799501003215",13
"481799501003216",13
"481799501003217",13
"481799501003218",13
"481799501003219",13
"481799501003220",13
"481799501003221",13
"481799501003222",13
"481799501003223",13
"481799501003224",13
"481799501003225",13
"481799501003226",13
"481799501003227",13
"481799501003228",13
"481799501003229",13
"481799501003230",13
"481799501003231",13
"481799501003232",13
"481799501003233",13
"481799501003234",13
"481799501003235",13
"481799501003236",13
"481799501003237",13
"481799501003238",13
"481799501003239",13
"481799501003240",13
"481799501003241",13
"481799501003242",13
"481799501003243",13
"481799501003244",13
"481799501003245",13
"481799501003246",13
"481799501003247",13
"481799501003248",13
"481799501003249",13
"481799501003250",13
"481799501003251",13
"481799501003252",13
"481799501003253",13
"481799501003254",13
"481799501003255",13
"481799501003256",13
"481799501003257",13
"481799501003258",13
"481799501003259",13
"481799501003260",13
"481799501003261",13
"481799501003262",13
"481799501003263",13
"481799501003264",13
"481799501003265",13
"481799501003266",13
"481799501003267",13
"481799501003268",13
"481799501003269",13
"481799501003270",13
"481799501003271",13
"481799501003272",13
"481799501003273",13
"481799501003274",13
"481799501003275",13
"481799501003276",13
"481799501003277",13
"481799501003278",13
"481799501004000",13
"481799501004001",13
"481799501004002",13
"481799501004003",13
"481799501004004",13
"481799501004005",13
"481799501004006",13
"481799501004007",13
"481799501004008",13
"481799501004009",13
"481799501005000",13
"481799501005001",13
"481799501005002",13
"481799501005003",13
"481799501005004",13
"481799501005005",13
"481799501005006",13
"481799501005007",13
"481799501005008",13
"481799501005009",13
"481799501005010",13
"481799501005011",13
"481799501005012",13
"481799501005013",13
"481799501005014",13
"481799501005015",13
"481799501005016",13
"481799501005017",13
"481799501005018",13
"481799501005019",13
"481799501005020",13
"481799501005021",13
"481799501005022",13
"481799501005023",13
"481799501005024",13
"481799501005025",13
"481799501005026",13
"481799501005027",13
"481799501005028",13
"481799501005029",13
"481799501005030",13
"481799501005031",13
"481799501005032",13
"481799501005033",13
"481799501005034",13
"481799501005035",13
"481799501005036",13
"481799501005037",13
"481799501005038",13
"481799501005039",13
"481799501005040",13
"481799501005041",13
"481799501005042",13
"481799501005043",13
"481799501005044",13
"481799501005045",13
"481799501005046",13
"481799501005047",13
"481799501005048",13
"481799501005049",13
"481799501005050",13
"481799501005051",13
"481799501005052",13
"481799501005053",13
"481799501005054",13
"481799501005055",13
"481799501005056",13
"481799501005057",13
"481799501005058",13
"481799501005059",13
"481799501005060",13
"481799501005061",13
"481799501005062",13
"481799501005063",13
"481799501005064",13
"481799501005065",13
"481799501005066",13
"481799501005067",13
"481799501005068",13
"481799501005069",13
"481799501005070",13
"481799501005071",13
"481799501005072",13
"481799501005073",13
"481799501005074",13
"481799501005075",13
"481799501005076",13
"481799501005077",13
"481799501005078",13
"481799501005079",13
"481799501005080",13
"481799501005081",13
"481799501005082",13
"481799501005083",13
"481799501005084",13
"481799501005085",13
"481799501005086",13
"481799501005087",13
"481799501005088",13
"481799501005089",13
"481799501005090",13
"481799501005091",13
"481799501005092",13
"481799501005093",13
"481799501005094",13
"481799501005095",13
"481799501005096",13
"481799501005097",13
"481799501005098",13
"481799501005099",13
"481799501005100",13
"481799501005101",13
"481799501005102",13
"481799501005103",13
"481799501005104",13
"481799501005105",13
"481799501005106",13
"481799501005107",13
"481799501005108",13
"481799501005109",13
"481799501005110",13
"481799501005111",13
"481799501005112",13
"481799501005113",13
"481799501005114",13
"481799501005115",13
"481799501005116",13
"481799501005117",13
"481799501005118",13
"481799501005119",13
"481799501005120",13
"481799501005121",13
"481799501005122",13
"481799501005123",13
"481799501005124",13
"481799501005125",13
"481799501005126",13
"481799501005127",13
"481799501005128",13
"481799501005129",13
"481799501005130",13
"481799501005131",13
"481799501005132",13
"481799501005133",13
"481799501005134",13
"481799501005135",13
"481799501005136",13
"481799501005137",13
"481799501005138",13
"481799501005139",13
"481799501005140",13
"481799501005141",13
"481799501005142",13
"481799501005143",13
"481799501005144",13
"481799501005145",13
"481799501005146",13
"481799501005147",13
"481799501005148",13
"481799501005149",13
"481799501005150",13
"481799501005151",13
"481799501005152",13
"481799501005153",13
"481799501005154",13
"481799501005155",13
"481799501005156",13
"481799501005157",13
"481799501005158",13
"481799501005159",13
"481799501005160",13
"481799501005161",13
"481799501005162",13
"481799501005163",13
"481799501005164",13
"481799501005165",13
"481799501005166",13
"481799501005167",13
"481799501005168",13
"481799501005169",13
"481799501005170",13
"481799501005171",13
"481799501005172",13
"481799501005173",13
"481799501005174",13
"481799501005175",13
"481799501005176",13
"481799501005177",13
"481799501005178",13
"481799501005179",13
"481799501005180",13
"481799501005181",13
"481799501005182",13
"481799501005183",13
"481799501005184",13
"481799501005185",13
"481799501005186",13
"481799501005187",13
"481799501005188",13
"481799501005189",13
"481799501005190",13
"481799501005191",13
"481799501005192",13
"481799501005193",13
"481799501005194",13
"481799501005195",13
"481799501005196",13
"481799501005197",13
"481799501005198",13
"481799501005199",13
"481799501005200",13
"481799501005201",13
"481799501005202",13
"481799501005203",13
"481799501005204",13
"481799501005205",13
"481799501005206",13
"481799501005207",13
"481799501005208",13
"481799501005209",13
"481799501005210",13
"481799501005211",13
"481799501005212",13
"481799501005213",13
"481799501005214",13
"481799501005215",13
"481799501005216",13
"481799501005217",13
"481799501005218",13
"481799501005219",13
"481799501005220",13
"481799501005221",13
"481799501005222",13
"481799501005223",13
"481799501005224",13
"481799501005225",13
"481799501005226",13
"481799501005227",13
"481799501005228",13
"481799501005229",13
"481799501005230",13
"481799501005231",13
"481799501005232",13
"481799501005233",13
"481799501005234",13
"481799501005235",13
"481799501005236",13
"481799501005237",13
"481799501005238",13
"481799501005239",13
"481799501005240",13
"481799501005241",13
"481799501005242",13
"481799501005243",13
"481799501005244",13
"481799501005245",13
"481799501005246",13
"481799501005247",13
"481799501005248",13
"481799501005249",13
"481799501005250",13
"481799501005251",13
"481799501005252",13
"481799501005253",13
"481799501005254",13
"481799501005255",13
"481799501005256",13
"481799501005257",13
"481799501005258",13
"481799501005259",13
"481799501005260",13
"481799501005261",13
"481799501005262",13
"481799501005263",13
"481799501005264",13
"481799501005265",13
"481799501005266",13
"481799501005267",13
"481799501005268",13
"481799501005269",13
"481799501005270",13
"481799501005271",13
"481799501005272",13
"481799501005273",13
"481799501005274",13
"481799501005275",13
"481799501005276",13
"481799501005277",13
"481799501005278",13
"481799501005279",13
"481799501005280",13
"481799501005281",13
"481799501005282",13
"481799501005283",13
"481799501005284",13
"481799501005285",13
"481799501005286",13
"481799501005287",13
"481799501005288",13
"481799501005289",13
"481799501005290",13
"481799501005291",13
"481799501005292",13
"481799501005293",13
"481799501005294",13
"481799501005295",13
"481799501005296",13
"481799501005297",13
"481799501005298",13
"481799501005299",13
"481799501005300",13
"481799501005301",13
"481799501005302",13
"481799501005303",13
"481799501005304",13
"481799501005305",13
"481799501005306",13
"481799501005307",13
"481799501005308",13
"481799501005309",13
"481799501005310",13
"481799501005311",13
"481799501005312",13
"481799501005313",13
"481799501005314",13
"481799501005315",13
"481799501005316",13
"481799501005317",13
"481799501005318",13
"481799501005319",13
"481799501005320",13
"481799501005321",13
"481799501005322",13
"481799501005323",13
"481799501005324",13
"481799501005325",13
"481799501005326",13
"481799501005327",13
"481799501005328",13
"481799501005329",13
"481799501005330",13
"481799501005331",13
"481799501005332",13
"481799501005333",13
"481799501005334",13
"481799501005335",13
"481799501005336",13
"481799501005337",13
"481799501005338",13
"481799501005339",13
"481799501005340",13
"481799501005341",13
"481799501005342",13
"481799501005343",13
"481799501005344",13
"481799501005345",13
"481799501005346",13
"481799501005347",13
"481799501005348",13
"481799501005349",13
"481799501005350",13
"481799501005351",13
"481799501005352",13
"481799501005353",13
"481799501005354",13
"481799501005355",13
"481799501005356",13
"481799501005357",13
"481799501005358",13
"481799501005359",13
"481799501005360",13
"481799501005361",13
"481799501005362",13
"481799501005363",13
"481799501005364",13
"481799501005365",13
"481799501005366",13
"481799501005367",13
"481799501005368",13
"481799501005369",13
"481799501005370",13
"481799501005371",13
"481799501005372",13
"481799501005373",13
"481799501005374",13
"481799501005375",13
"481799501005376",13
"481799501005377",13
"481799501005378",13
"481799501005379",13
"481799501005380",13
"481799501005381",13
"481799501005382",13
"481799501005383",13
"481799501005384",13
"481799501005385",13
"481799501005386",13
"481799501005387",13
"481799501005388",13
"481799501005389",13
"481799501005390",13
"481799501005391",13
"481799501005392",13
"481799501005393",13
"481799501005394",13
"481799501005395",13
"481799501005396",13
"481799501005397",13
"481799501005398",13
"481799501005399",13
"481799501005400",13
"481799501005401",13
"481799501005402",13
"481799501005403",13
"481799501005404",13
"481799501005405",13
"481799501005406",13
"481799501005407",13
"481799501005408",13
"481799501005409",13
"481799501005410",13
"481799501005411",13
"481799501005412",13
"481799501005413",13
"481799501005414",13
"481799501005415",13
"481799501005416",13
"481799501005417",13
"481799501005418",13
"481799501005419",13
"481799501005420",13
"481799501005421",13
"481799501005422",13
"481799501005423",13
"481799501005424",13
"481799501005425",13
"481799501005426",13
"481799501005427",13
"481799501005428",13
"481799501005429",13
"481799501005430",13
"481799501005431",13
"481799501005432",13
"481799501005433",13
"481799501005434",13
"481799501005435",13
"481799501005436",13
"481799501005437",13
"481799501005438",13
"481799501005439",13
"481799501005440",13
"481799501005441",13
"481799501005442",13
"481799501005443",13
"481799501005444",13
"481799501005445",13
"481799501005446",13
"481799501005447",13
"481799501005448",13
"481799501005449",13
"481799501005450",13
"481799501005451",13
"481799501005452",13
"481799501005453",13
"481799501005454",13
"481799501005455",13
"481799501005456",13
"481799501005457",13
"481799501005458",13
"481799501005459",13
"481799501005460",13
"481799501005461",13
"481799501005462",13
"481799501005463",13
"481799501005464",13
"481799501005465",13
"481799501005466",13
"481799501005467",13
"481799501005468",13
"481799501005469",13
"481799501005470",13
"481799501005471",13
"481799501005472",13
"481799501005473",13
"481799501005474",13
"481799501005475",13
"481799501005476",13
"481799501005477",13
"481799501005478",13
"481799501005479",13
"481799501005480",13
"481799501005481",13
"481799501005482",13
"481799501005483",13
"481799501005484",13
"481799501005485",13
"481799501005486",13
"481799501005487",13
"481799501005488",13
"481799501005489",13
"481799501005490",13
"481799501005491",13
"481799501005492",13
"481799501005493",13
"481799501005494",13
"481799501005495",13
"481799501005496",13
"481799501005497",13
"481799501005498",13
"481799501005499",13
"481799501005500",13
"481799501005501",13
"481799501005502",13
"481799501005503",13
"481799501005504",13
"481799503001000",13
"481799503001001",13
"481799503001002",13
"481799503001003",13
"481799503001004",13
"481799503001005",13
"481799503001006",13
"481799503001007",13
"481799503001008",13
"481799503001009",13
"481799503001010",13
"481799503001011",13
"481799503001012",13
"481799503001013",13
"481799503001014",13
"481799503001015",13
"481799503001016",13
"481799503001017",13
"481799503002000",13
"481799503002001",13
"481799503002002",13
"481799503002003",13
"481799503002004",13
"481799503002005",13
"481799503002006",13
"481799503002007",13
"481799503002008",13
"481799503002009",13
"481799503002010",13
"481799503002011",13
"481799503002012",13
"481799503002013",13
"481799503002014",13
"481799503002015",13
"481799503002016",13
"481799503002017",13
"481799503002018",13
"481799503002019",13
"481799503002020",13
"481799503002021",13
"481799503002022",13
"481799503002023",13
"481799503002024",13
"481799503002025",13
"481799503002026",13
"481799503002027",13
"481799503002028",13
"481799503002029",13
"481799503002030",13
"481799503003000",13
"481799503003001",13
"481799503003002",13
"481799503003003",13
"481799503003004",13
"481799503003005",13
"481799503003006",13
"481799503003007",13
"481799503003008",13
"481799503003009",13
"481799503003010",13
"481799503003011",13
"481799503003012",13
"481799503003013",13
"481799503003014",13
"481799503003015",13
"481799503003016",13
"481799503003017",13
"481799503003018",13
